ds,yhat,yhat_lower,yhat_upper
2018-02-02,2270.51551790928,-428.4888408620604,5043.8029683079085
2018-02-03,1836.0354910569877,-825.7633077028547,4765.8645925227165
2018-02-04,1973.4878109111742,-837.7022518744732,4402.484596199144
2018-02-05,2129.141946788526,-609.182418263022,5062.56381907717
2018-02-06,1486.680158975738,-1066.7412374790283,4085.4535073181346
2018-02-07,554.2031239553744,-2340.8373048417943,3247.2707887491392
2018-02-08,1682.8736610889714,-1091.7462520826336,4209.801798770058
2018-02-09,1876.5163837732616,-745.9095764530782,4601.336825484756
2018-02-10,1407.6979712528534,-1407.6431384910225,3993.8059065229672
2018-02-11,1520.4657863251148,-1244.4236169084454,4044.2633137829557
2018-02-12,1661.963247694781,-1090.7138041034707,4328.890595703762
2018-02-13,1016.5070560333384,-1756.8260173692893,3899.121057272572
2018-02-14,92.5767098030492,-2694.093258702422,2929.985282599837
2018-02-15,1241.448122688077,-1726.3478714878768,4161.066922298461
2018-02-16,1466.7894202022078,-1333.3914267102925,4239.3367727346895
2018-02-17,1040.7437135098448,-1685.1661228866978,3523.9781580690137
2018-02-18,1206.6765220533161,-1431.9452214005373,3843.4660579900283
2018-02-19,1410.8060457915874,-1275.9291172362077,4230.4450582053105
2018-02-20,836.301028974151,-1972.617471904281,3515.962454005137
2018-02-21,-9.703845880084828,-2964.7522724326095,2440.9645867385384
2018-02-22,1222.5561527716488,-1397.3667631800054,3822.4829934164995
2018-02-23,1535.1059731249702,-1319.552326107661,4176.766691290653
2018-02-24,1198.3509714566226,-1509.4563168832422,3774.2526018352987
2018-02-25,1453.8638949662086,-1386.937231529583,4196.38867187894
2018-02-26,1746.0559026874944,-1045.5657556463561,4430.5826092287625
2018-02-27,1256.315386015896,-1240.1621225336105,4090.5161814011635
2018-02-28,490.0635453971813,-2276.4838905537968,3169.757976091105
2018-03-01,1795.4569503159319,-1049.361321508496,4350.361060741779
2018-03-02,2173.0535099971194,-638.9994778591408,4873.5427418586
2018-03-03,1891.9649781304922,-567.9679195854399,4624.228516314323
2018-03-04,2192.672005737949,-470.25196495418083,4859.14775279752
2018-03-05,2518.718343626751,-162.59489270876347,5093.8310262052955
2018-03-06,2050.867434758559,-667.340586624056,4698.243843552957
2018-03-07,1294.1699681578473,-1389.1290628235304,4080.3506648926973
2018-03-08,2596.6723816764747,-129.23390175918726,5427.561057276905
2018-03-09,2959.0826514405953,220.52717209210945,5676.43485754776
2018-03-10,2650.9165530180717,-89.57687934373486,5160.689744242506
2018-03-11,2913.300619081896,191.17709052997446,5701.812799428662
2018-03-12,3190.6487478722515,258.8166736308624,5831.893956510102
2018-03-13,2664.796188069601,-21.125317967555347,5458.182413404523
2018-03-14,1842.040075984272,-932.1219994653923,4560.9507991116125
2018-03-15,3071.817219406715,116.88490070695379,5804.634461587168
2018-03-16,3356.336256894735,713.0965250723457,5995.143259182044
2018-03-17,2966.6882318135613,297.1900633372843,5679.28176627169
2018-03-18,3145.6127009911374,374.4687801817456,5891.50147337562
2018-03-19,3339.137245409524,460.42757771494695,6104.7603654117365
2018-03-20,2730.675016196116,26.740533364356725,5376.471363686721
2018-03-21,1828.0303710188123,-824.0953850191224,4671.278360840962
2018-03-22,2982.0441240870005,104.9206441378876,5748.118432244559
2018-03-23,3196.1962964345175,509.96543215309913,5894.937355506018
2018-03-24,2742.6910743529097,92.16711743632906,5625.200614131313
2018-03-25,2865.2016590244993,-180.81271497178466,5543.921023123372
2018-03-26,3010.493319728471,480.38486309990435,5614.295485735047
2018-03-27,2362.5096004966936,-459.45710565333763,5130.177591370199
2018-03-28,1429.371917508153,-1126.0271633706832,4256.549948793061
2018-03-29,2562.024115103544,-122.41565432078109,5442.313549654098
2018-03-30,2763.8397753126005,-186.67125215142877,5575.165934703084
